customer_id,join_date,loyalty_tier,pref_channel,region,label_affinity,discount_sensitivity,premium_pref,primary_category
824,2025-07-13,Member,app_push,West,none,0.4050943120577654,0.4451681901251371,face-sunscreen
825,2025-09-03,Member,email,South,none,0.23958412710206695,0.864771242168665,facial-treatment-masks
826,2025-10-13,Member,email,Midwest,none,0.4497503815098846,0.19779107802437745,skin-care-sets-travel-value
827,2025-03-07,Platinum,sms,Midwest,clean,0.2475074557402971,0.42846997976139267,mini-skincare
828,2025-05-11,Platinum,email,West,none,0.48543606746271556,0.1492350076257805,face-creams
829,2025-03-09,Member,sms,South,clean,0.0938498473448234,0.8043957274196568,face-creams
830,2025-05-05,Member,email,South,none,0.38868119916835436,0.7495384909532378,face-sunscreen
831,2025-01-01,Member,sms,Northeast,luxury,0.41560430781780927,0.3401509141073314,facial-treatment-masks
832,2025-07-27,Member,app_push,South,none,0.34979763630163013,0.5761638831233791,face-creams
833,2025-03-12,Member,sms,Northeast,luxury,0.4999551829257042,0.8470058707540171,mini-skincare
834,2025-09-08,Diamond,app_push,West,none,0.4023401911797442,0.039584681538031435,eye-cream-dark-circles
835,2025-08-04,Member,sms,Midwest,none,0.41943912719261445,0.3816565831640724,body-lotion-body-oil
836,2025-04-11,Diamond,app_push,South,none,0.32378679108851266,0.6261916730023437,skin-care-sets-travel-value
837,2025-05-17,Diamond,email,South,none,0.5102985258018471,0.40405992587603673,facial-treatment-masks
838,2025-07-20,Member,email,South,none,0.24278633208050915,0.3455459910494081,facial-treatment-masks
839,2025-05-06,Platinum,sms,Midwest,none,0.44841392685450937,0.5510934377284427,face-wash-facial-cleanser
840,2025-03-04,Platinum,email,West,none,0.059058068905867595,0.36289370753420797,facial-treatment-masks
841,2025-01-13,Platinum,app_push,South,none,0.543792066530025,0.3928918777471493,face-creams
842,2025-06-15,Member,email,Midwest,cruelty-free,0.32062164095944634,0.5499946489828467,skin-care-sets-travel-value
843,2025-06-09,Platinum,sms,South,none,0.17709394860955383,0.4140483696924621,face-wash-facial-cleanser
844,2025-08-19,Diamond,email,West,clean,0.48668721021766254,0.755000786505424,face-creams
845,2025-02-08,Member,sms,Northeast,none,0.5538791592411721,0.5990821385501308,mini-skincare
846,2025-01-20,Member,app_push,Midwest,cruelty-free,0.14063580798059516,0.947327071561561,mini-skincare
847,2025-08-09,Member,app_push,Northeast,none,0.23463435051141177,0.18980619695404471,facial-treatment-masks
848,2025-08-07,Platinum,email,South,cruelty-free,0.7482266077650591,0.6362556154020903,facial-treatment-masks
849,2025-08-28,Platinum,email,West,none,0.12285772585820094,0.44212375331342535,face-serum
850,2025-01-05,Member,email,Midwest,luxury,0.644726936546267,0.4219115282663901,mini-skincare
851,2025-07-16,Platinum,email,Northeast,clean,0.5449223408872608,0.6627580553744584,skin-care-sets-travel-value
852,2025-10-15,Platinum,email,West,none,0.6248555929098901,0.8250848387292034,lip-balm-lip-care
853,2025-08-18,Member,app_push,South,none,0.559922756654665,0.8286697134832203,eye-cream-dark-circles
854,2025-05-21,Member,app_push,South,none,0.4166602643336559,0.3173598726772547,eye-cream-dark-circles
855,2025-05-23,Platinum,email,West,none,0.38168865317355716,0.42321187642983976,face-serum
856,2025-05-03,Member,sms,Midwest,cruelty-free,0.21363192791878913,0.3903506826847894,facial-treatment-masks
857,2025-01-17,Member,app_push,South,cruelty-free,0.27296524516899984,0.7471421461848604,face-sunscreen
858,2025-08-05,Diamond,email,South,none,0.3586788353113717,0.22324846744648333,facial-treatment-masks
859,2025-06-11,Platinum,app_push,Midwest,none,0.7852219539916385,0.506349850500209,body-lotion-body-oil
860,2025-06-06,Member,sms,South,luxury,0.07589017414986797,0.2348560757261791,skin-care-sets-travel-value
861,2025-10-07,Member,app_push,Northeast,none,0.2006926217812408,0.4676305908930268,face-sunscreen
862,2025-08-08,Member,email,South,clean,0.4172980752814709,0.7385875528317662,face-serum
863,2025-10-15,Platinum,app_push,Northeast,none,0.20311018207537457,0.5450533697688215,lip-balm-lip-care
864,2025-01-26,Platinum,app_push,Northeast,none,0.47261027122031507,0.6048962496973233,face-creams
865,2025-10-13,Platinum,email,Northeast,none,0.26247464642721274,0.6344910220739579,face-serum
866,2025-06-18,Member,sms,South,none,0.12330081071861558,0.8552352684508517,skin-care-sets-travel-value
867,2025-05-01,Member,email,South,planet,0.6515204177330256,0.7892905583044533,mini-skincare
868,2025-06-17,Member,sms,Northeast,none,0.8225016492406874,0.918337366853622,mini-skincare
869,2025-01-12,Platinum,sms,Midwest,none,0.43094046535890773,0.16359907530400847,face-serum
870,2025-10-07,Member,sms,Midwest,luxury,0.19876756764767312,0.26741390797184705,mini-skincare
871,2025-07-08,Member,app_push,West,clean,0.41794296444635237,0.49502373647256126,eye-cream-dark-circles
872,2025-01-12,Member,email,Northeast,none,0.3257700287439923,0.7098152596032803,body-lotion-body-oil
873,2025-10-02,Platinum,email,Midwest,luxury,0.336802270834191,0.6002999512334265,face-creams
874,2025-05-16,Member,app_push,South,cruelty-free,0.362768721404,0.30418351688331163,body-lotion-body-oil
875,2025-02-05,Member,email,South,planet,0.8049588205735155,0.8715904075132974,skin-care-sets-travel-value
876,2025-07-09,Member,email,South,cruelty-free,0.28272915218212596,0.39952518300063833,skin-care-sets-travel-value
877,2025-01-21,Member,email,Midwest,none,0.41025318214950246,0.5826756789339798,body-lotion-body-oil
878,2025-06-15,Platinum,sms,South,planet,0.18430586113268055,0.12673890676674046,facial-treatment-masks
879,2025-08-17,Platinum,email,West,none,0.7358715920117277,0.7843406099706473,face-wash-facial-cleanser
880,2025-01-23,Platinum,app_push,Midwest,clean,0.3669399632242059,0.5761699984916855,skin-care-sets-travel-value
881,2025-08-26,Member,sms,South,none,0.5553665432876231,0.8413105972100011,body-lotion-body-oil
882,2025-06-27,Member,app_push,West,none,0.28428571754523824,0.5361963107109909,mini-skincare
883,2025-04-08,Member,sms,Northeast,none,0.006846773729470337,0.6306025297531852,face-creams
884,2025-03-08,Platinum,app_push,Midwest,none,0.5971358997797577,0.8251225123079162,face-sunscreen
885,2025-01-04,Member,email,South,none,0.4855193361098566,0.7672386999492079,eye-cream-dark-circles
886,2025-02-28,Platinum,email,South,none,0.2928607702482577,0.780383373084998,face-creams
887,2025-03-27,Member,sms,Midwest,none,0.2477481189265879,0.38118772611591933,skin-care-sets-travel-value
888,2025-09-21,Member,sms,Northeast,luxury,0.19920768906757924,0.9598025250065837,mini-skincare
889,2025-06-04,Platinum,sms,Northeast,none,0.4327373918665118,0.5842279856940766,mini-skincare
890,2025-03-01,Member,app_push,South,none,0.8248516923867357,0.4765780468558536,face-serum
891,2025-08-11,Member,email,South,none,0.24928840886577025,0.8876027595802825,face-creams
892,2025-05-17,Member,email,Midwest,none,0.3669630800274904,0.3328642141756928,skin-care-sets-travel-value
893,2025-09-08,Platinum,sms,South,clean,0.235980035010899,0.7476803436338961,face-sunscreen
894,2025-08-14,Member,sms,South,none,0.5795213595641338,0.6063105549236419,eye-cream-dark-circles
895,2025-10-07,Member,email,West,luxury,0.7259205302813287,0.4460969022539813,face-wash-facial-cleanser
896,2025-08-01,Member,email,West,planet,0.6335752983256501,0.24536890376574338,eye-cream-dark-circles
897,2025-02-02,Platinum,email,Midwest,luxury,0.5928475480492833,0.5226540260915392,skin-care-sets-travel-value
898,2025-06-16,Member,email,South,none,0.44506343162666057,0.45244197964186084,face-sunscreen
899,2025-05-08,Member,email,South,none,0.09356943360726179,0.19634775945952979,lip-balm-lip-care
900,2025-08-31,Diamond,email,West,none,0.25504402056882897,0.5348116663551041,lip-balm-lip-care
901,2025-02-16,Platinum,email,West,none,0.11383515487013417,0.3750387895454862,face-serum
902,2025-05-20,Platinum,email,West,none,0.44556289871032045,0.5883252943102333,face-serum
903,2025-09-05,Member,email,South,none,0.5000317657190307,0.5407310805146839,skin-care-sets-travel-value
904,2025-07-06,Platinum,email,South,luxury,0.6398125562469701,0.6830198745483653,mini-skincare
905,2025-01-12,Member,email,South,none,0.0739197345013594,0.6880463030662265,face-wash-facial-cleanser
906,2025-09-03,Diamond,email,West,none,0.2510780457057585,0.22219630397574391,skin-care-sets-travel-value
907,2025-04-21,Diamond,app_push,West,luxury,0.224699907311358,0.5246852249201824,lip-balm-lip-care
908,2025-07-23,Platinum,app_push,South,none,0.6420098105706126,0.35802524721529794,skin-care-sets-travel-value
909,2025-07-15,Platinum,email,South,none,0.7142937886904867,0.41851637419847293,lip-balm-lip-care
910,2025-07-12,Member,email,Midwest,none,0.38437191660330544,0.3009732592177292,skin-care-sets-travel-value
911,2025-05-06,Platinum,email,South,luxury,0.48658891005365595,0.41324192711030294,face-serum
912,2025-05-02,Member,sms,South,none,0.2265393311147062,0.1773757314732876,face-creams
913,2025-01-31,Diamond,email,Northeast,none,0.491365752261751,0.25143192492174954,face-creams
914,2025-06-17,Platinum,sms,Northeast,none,0.15831988767161972,0.7635276218345166,face-wash-facial-cleanser
915,2025-03-29,Member,sms,South,cruelty-free,0.3832555290550419,0.2753494751483826,eye-cream-dark-circles
916,2025-04-29,Member,sms,South,none,0.8152299178066971,0.2973117307425452,face-creams
917,2025-02-20,Member,app_push,Northeast,none,0.23039916801552507,0.7313191717202339,face-sunscreen
918,2025-08-12,Platinum,email,West,none,0.3108947278985496,0.7606010562242987,skin-care-sets-travel-value
919,2025-10-04,Member,email,Midwest,none,0.45784131916031484,0.10349233860971596,facial-treatment-masks
920,2025-04-25,Diamond,email,South,none,0.033216330543689034,0.2618796239432603,eye-cream-dark-circles
921,2025-05-08,Member,email,West,clean,0.6380855695638183,0.5660028882507283,mini-skincare
922,2025-05-20,Diamond,sms,Northeast,none,0.37126470060595557,0.5781430829211388,face-creams
923,2025-01-22,Platinum,email,South,none,0.547848574879726,0.9561919833047897,face-creams
924,2025-08-15,Member,email,West,none,0.33152204027146975,0.11305039056645197,facial-treatment-masks
925,2025-09-22,Member,email,West,luxury,0.5295454321842201,0.739981803160183,skin-care-sets-travel-value
926,2025-06-01,Member,email,West,none,0.37613699671510753,0.7297367360878936,body-lotion-body-oil
927,2025-01-19,Member,email,Northeast,planet,0.27965631152516823,0.4262668644367294,mini-skincare
928,2025-04-12,Platinum,email,South,none,0.5466526135320626,0.7996587347821869,mini-skincare
929,2025-02-17,Platinum,app_push,Northeast,clean,0.5480524489796303,0.8370822995201407,face-wash-facial-cleanser
930,2025-09-06,Diamond,email,Northeast,cruelty-free,0.11966386138985571,0.10737407793449477,face-sunscreen
931,2025-08-29,Member,sms,West,none,0.5367042453864925,0.7310467495794547,facial-treatment-masks
932,2025-04-25,Diamond,email,Northeast,none,0.3466534419808013,0.5420343667720949,face-wash-facial-cleanser
933,2025-04-23,Member,email,Northeast,planet,0.07407222847699282,0.6419282826468928,lip-balm-lip-care
934,2025-09-11,Diamond,email,Northeast,planet,0.49418397399421626,0.6184478856966491,facial-treatment-masks
935,2025-01-27,Diamond,email,Midwest,none,0.2750274205790393,0.8122115589549301,mini-skincare
936,2025-08-24,Member,sms,Midwest,luxury,0.44181862946781814,0.5110937138044291,body-lotion-body-oil
937,2025-10-16,Platinum,email,Northeast,cruelty-free,0.49495098294138423,0.6804779965575602,eye-cream-dark-circles
938,2025-05-15,Platinum,email,South,none,0.5294660907587123,0.7068349989781983,body-lotion-body-oil
939,2025-08-15,Platinum,app_push,West,luxury,0.6066199480000428,0.6961006784932027,eye-cream-dark-circles
940,2025-08-02,Platinum,app_push,Northeast,none,0.48910760035269346,0.7032685663199858,lip-balm-lip-care
941,2025-09-26,Member,email,Northeast,none,0.650970109838883,0.2825824797840402,face-serum
942,2025-01-11,Member,email,Midwest,none,0.3359208033066234,0.5890846568565375,facial-treatment-masks
943,2025-07-31,Member,sms,Northeast,planet,0.17289271918506713,0.33925860421180437,mini-skincare
944,2025-04-27,Platinum,email,South,luxury,0.28659200848279553,0.14814797929494902,face-creams
945,2025-09-15,Diamond,email,South,none,0.48523209286327595,0.5542885064987763,lip-balm-lip-care
946,2025-09-16,Member,email,Northeast,none,0.19569615619133623,0.15783714211695785,face-serum
947,2025-03-27,Platinum,app_push,Midwest,none,0.3584583113219249,0.6412980971584691,body-lotion-body-oil
948,2025-06-23,Member,email,Midwest,luxury,0.6770798304097441,0.1604158432912229,facial-treatment-masks
949,2025-05-29,Member,app_push,South,none,0.6381693475516322,0.5696164706656881,facial-treatment-masks
950,2025-06-17,Member,email,Northeast,luxury,0.5312402812913646,0.2729706366684981,skin-care-sets-travel-value
951,2025-09-07,Member,email,West,none,0.6283852307646984,0.7159036009644133,face-serum
952,2025-07-19,Member,email,South,none,0.32755364044678736,0.8311169873113343,face-serum
953,2025-08-15,Member,app_push,South,planet,0.36383716650805964,0.6076950845978856,facial-treatment-masks
954,2025-07-23,Member,app_push,South,none,0.16799291858938104,0.17767972812596466,face-creams
955,2025-03-17,Member,email,South,none,0.4859811360493718,0.3167990413280134,face-serum
956,2025-06-25,Platinum,email,South,cruelty-free,0.8539202426213272,0.5761712948217278,eye-cream-dark-circles
957,2025-04-24,Member,email,West,cruelty-free,0.5609721966004462,0.2836405744522776,face-wash-facial-cleanser
958,2025-05-07,Member,sms,Northeast,none,0.4054605762485682,0.7789054836255569,mini-skincare
959,2025-02-03,Member,email,West,none,0.3680031834840064,0.8727798086584585,eye-cream-dark-circles
960,2025-02-25,Member,app_push,South,none,0.3922402549351894,0.40331515810914603,face-sunscreen
961,2025-04-14,Member,email,Northeast,none,0.3942899422639402,0.33115504061113354,face-serum
962,2025-03-29,Diamond,app_push,Northeast,none,0.07268636412990405,0.8186161293137877,facial-treatment-masks
963,2025-07-10,Diamond,email,Midwest,cruelty-free,0.5270114943726134,0.930810068420641,lip-balm-lip-care
964,2025-03-29,Platinum,sms,South,planet,0.6865455583535424,0.4489533969391465,mini-skincare
965,2025-03-16,Member,email,South,cruelty-free,0.4601722147186831,0.8033712882354639,face-creams
966,2025-05-10,Platinum,email,South,none,0.38206456879056055,0.5404075768061828,skin-care-sets-travel-value
967,2025-06-20,Member,email,West,none,0.457954952872806,0.49218967848064166,face-sunscreen
968,2025-10-27,Member,sms,Midwest,luxury,0.3022192052739755,0.2644324152700775,body-lotion-body-oil
969,2025-06-03,Member,email,Midwest,cruelty-free,0.4587785996478677,0.4291404889589433,lip-balm-lip-care
970,2025-04-16,Diamond,email,West,none,0.6534602032358724,0.6297247887990916,eye-cream-dark-circles
971,2025-04-07,Diamond,app_push,South,cruelty-free,0.39884126493539923,0.5724117623202518,eye-cream-dark-circles
972,2025-05-15,Member,email,South,clean,0.41069526915546606,0.21524409053395394,facial-treatment-masks
973,2025-10-06,Member,email,West,luxury,0.4242989324363487,0.23091325349497638,body-lotion-body-oil
974,2025-04-22,Diamond,email,South,none,0.38688439293185656,0.8259632752301627,face-sunscreen
975,2025-03-15,Diamond,sms,South,none,0.6234807825090661,0.689171274868886,mini-skincare
976,2025-06-24,Member,app_push,West,none,0.4970459626488505,0.36523206522348717,skin-care-sets-travel-value
977,2025-08-21,Member,email,West,luxury,0.6359576269608912,0.8553852866468328,face-creams
978,2025-10-12,Member,email,West,none,0.35955436640584626,0.6799808998481428,face-sunscreen
979,2025-03-26,Platinum,email,Midwest,clean,0.05644623574452648,0.4996572532955294,body-lotion-body-oil
980,2025-09-24,Member,email,South,none,0.5034035843350577,0.8813559300298209,face-sunscreen
981,2025-09-14,Member,email,Midwest,none,0.46627147961752874,0.8331197990841971,face-sunscreen
982,2025-04-24,Member,email,South,cruelty-free,0.259793757791182,0.39025606915560335,face-creams
983,2025-04-11,Member,email,South,none,0.6688253739739579,0.13993074023067575,lip-balm-lip-care
984,2025-03-22,Member,app_push,Northeast,none,0.37469983286036174,0.17770158549275522,skin-care-sets-travel-value
985,2025-04-06,Member,email,Midwest,clean,0.22171177836833944,0.6493470461226828,lip-balm-lip-care
986,2025-09-23,Diamond,email,West,cruelty-free,0.5006230229483806,0.27774059697767767,skin-care-sets-travel-value
987,2025-04-04,Member,email,Midwest,none,0.25045679972220153,0.7594559176969418,face-serum
988,2025-05-29,Platinum,email,South,none,0.487971230937545,0.6181094292840192,face-wash-facial-cleanser
989,2025-10-08,Platinum,app_push,Midwest,clean,0.4673035744189133,0.4606860082171329,body-lotion-body-oil
990,2025-07-25,Member,email,South,none,0.589016578630776,0.4806388035607179,body-lotion-body-oil
